customer_id,customer_name,segment,region_id,acquisition_date,lifetime_value,credit_score,retention_status,churn_date
CUST-0907,Nexus Labs 45,SMB,REG-04,2023-10-17,275698.17,687,Active,
CUST-0908,Quantum Digital 50,Government,REG-02,2023-11-20,421591.16,745,Active,
CUST-0909,Nexus Digital 94,Government,REG-01,2023-07-13,156879.36,678,Active,
CUST-0910,Horizon Enterprises 30,Government,REG-04,2023-04-29,537840.78,746,Churned,2024-01-26
CUST-0911,Paramount Labs 68,Government,REG-01,2025-05-16,413893.78,657,Active,
CUST-0912,Vanguard Dynamics 46,Mid-Market,REG-02,2025-02-06,389805.77,689,Active,
CUST-0913,Titan Dynamics 84,Enterprise,REG-05,2025-02-24,674439.33,726,Active,
CUST-0914,Starlight Labs 96,Enterprise,REG-03,2023-01-27,423746.1,794,Active,
CUST-0915,Synergy Systems 51,Mid-Market,REG-01,2023-03-25,363128.25,801,Active,
CUST-0916,Horizon Enterprises 86,Enterprise,REG-03,2025-09-20,213366.12,779,Active,
CUST-0917,Synergy Solutions 37,Enterprise,REG-03,2023-11-27,873378.6,810,Churned,2024-12-29
CUST-0918,Omni Systems 61,SMB,REG-02,2023-09-03,291262.33,841,Active,
CUST-0919,Apex Dynamics 30,Government,REG-04,2023-10-19,381225.6,787,Active,
CUST-0920,Quantum Labs 65,SMB,REG-05,2023-05-15,139761.06,644,Active,
CUST-0921,Paramount Dynamics 72,Government,REG-04,2024-05-02,210815.73,773,Active,
CUST-0922,Omni Industries 88,Mid-Market,REG-04,2024-10-07,344309.4,630,Active,
CUST-0923,Horizon Dynamics 92,Mid-Market,REG-04,2024-06-23,456257.77,754,Churned,2025-05-18
CUST-0924,Omni Systems 71,SMB,REG-02,2023-05-11,221078.48,696,Active,
CUST-0925,Paramount Holdings 47,Startup,REG-01,2024-07-18,69133.13,631,Active,
CUST-0926,Paramount Holdings 62,Enterprise,REG-04,2024-11-07,805271.25,828,Active,
CUST-0927,Quantum Systems 74,Enterprise,REG-01,2025-01-28,753881.03,665,Active,
CUST-0928,Omni Tech 20,Government,REG-03,2023-11-18,354243.77,736,Active,
CUST-0929,Horizon Enterprises 53,Mid-Market,REG-02,2023-07-09,153021.29,774,Active,
CUST-0930,Vanguard Holdings 78,Enterprise,REG-01,2024-02-09,277093.48,663,Active,
CUST-0931,Horizon Holdings 94,Startup,REG-04,2023-11-07,204624.84,777,Active,
CUST-0932,Omni Enterprises 21,Mid-Market,REG-02,2023-01-15,214941.15,828,Churned,2023-07-20
CUST-0933,Apex Dynamics 71,Mid-Market,REG-02,2024-03-22,573149.34,839,Active,
CUST-0934,Starlight Systems 48,Government,REG-02,2024-04-30,279845.65,649,Active,
CUST-0935,Nexus Labs 72,Government,REG-01,2025-05-30,292282.33,682,Active,
CUST-0936,Titan Holdings 16,SMB,REG-01,2023-04-16,207602.47,802,Active,
CUST-0937,Omni Labs 84,Startup,REG-05,2023-10-25,59254.3,722,Active,
CUST-0938,Titan Labs 39,Enterprise,REG-05,2023-01-20,544253.98,700,Active,
CUST-0939,Quantum Holdings 70,Enterprise,REG-04,2024-09-29,996593.92,708,Active,
CUST-0940,Omni Tech 30,SMB,REG-02,2024-04-25,135961.85,679,Active,
CUST-0941,Titan Industries 87,Government,REG-02,2025-06-23,222027.32,802,Active,
CUST-0942,Omni Industries 70,Mid-Market,REG-05,2023-08-01,265351.47,811,Churned,2024-07-03
CUST-0943,Nexus Solutions 35,Mid-Market,REG-05,2024-05-18,165497.05,726,Active,
CUST-0944,Horizon Enterprises 40,Mid-Market,REG-05,2023-02-18,659593.67,711,Active,
CUST-0945,Synergy Solutions 32,Startup,REG-01,2025-04-06,65916.4,730,Churned,2025-10-29
CUST-0946,Vanguard Digital 38,Government,REG-03,2023-12-15,443198.61,816,Churned,2024-12-24
CUST-0947,Quantum Solutions 98,Startup,REG-05,2024-11-16,76035.51,632,Active,
CUST-0948,Horizon Labs 24,Enterprise,REG-05,2024-09-16,859386.73,646,Active,
CUST-0949,Apex Digital 23,Mid-Market,REG-01,2025-06-10,222962.43,712,Active,
CUST-0950,Quantum Labs 74,Government,REG-01,2023-06-07,381191.84,705,Active,
CUST-0951,Vanguard Dynamics 66,Government,REG-01,2023-09-09,465666.02,741,Active,
CUST-0952,Paramount Solutions 20,SMB,REG-03,2025-01-02,238711.3,712,Active,
CUST-0953,Starlight Solutions 77,Government,REG-02,2023-05-22,450795.91,725,Active,
CUST-0954,Horizon Digital 97,SMB,REG-01,2024-03-29,86396.08,622,Active,
CUST-0955,Paramount Systems 20,SMB,REG-03,2024-02-16,295486.23,662,Active,
CUST-0956,Omni Tech 94,Mid-Market,REG-05,2023-03-01,647753.14,802,Active,
CUST-0957,Paramount Enterprises 63,Government,REG-05,2025-06-13,226945.36,810,Active,
CUST-0958,Synergy Tech 45,Startup,REG-05,2025-07-31,86715.45,723,Active,
CUST-0959,Starlight Digital 89,Startup,REG-04,2024-12-15,136312.65,827,Active,
CUST-0960,Omni Dynamics 48,Enterprise,REG-01,2024-07-04,467681.31,805,Active,
CUST-0961,Nexus Digital 79,SMB,REG-02,2023-04-06,177917.9,699,Active,
CUST-0962,Nexus Tech 13,Startup,REG-05,2023-09-22,110334.94,818,Active,
CUST-0963,Omni Digital 24,Enterprise,REG-03,2023-09-23,723615.84,710,Active,
CUST-0964,Vanguard Labs 48,Startup,REG-01,2024-04-09,134745.07,680,Active,
CUST-0965,Titan Digital 86,Mid-Market,REG-03,2023-11-03,266494.52,820,Active,
CUST-0966,Titan Solutions 58,Startup,REG-02,2023-04-18,131961.74,769,Active,
CUST-0967,Synergy Labs 22,Mid-Market,REG-04,2025-04-28,336629.12,643,Churned,2025-10-01
CUST-0968,Horizon Dynamics 67,Enterprise,REG-03,2024-11-24,635473.65,770,Active,
CUST-0969,Omni Enterprises 84,Government,REG-04,2024-03-26,400058.04,745,Active,
CUST-0970,Omni Solutions 28,Startup,REG-02,2024-05-11,227787.64,653,Active,
CUST-0971,Paramount Digital 25,Mid-Market,REG-04,2024-04-29,127934.06,660,Active,
CUST-0972,Synergy Systems 87,Government,REG-01,2023-05-04,256313.68,694,Churned,2023-10-19
CUST-0973,Vanguard Industries 49,SMB,REG-03,2023-10-29,171481.39,822,Active,
CUST-0974,Titan Holdings 16,SMB,REG-03,2023-08-09,95769.28,809,Active,
CUST-0975,Vanguard Digital 54,Enterprise,REG-01,2024-03-03,596029.38,699,Active,
CUST-0976,Synergy Holdings 70,Startup,REG-02,2025-02-19,84630.57,782,Active,
CUST-0977,Horizon Labs 29,SMB,REG-01,2025-03-30,206192.61,779,Active,
CUST-0978,Starlight Holdings 53,Startup,REG-01,2025-09-08,217610.96,733,Active,
CUST-0979,Vanguard Solutions 13,Startup,REG-03,2024-07-28,211289.92,784,Active,
CUST-0980,Starlight Digital 83,Enterprise,REG-05,2024-06-18,340721.39,741,Active,
CUST-0981,Apex Systems 94,Startup,REG-02,2025-09-12,54743.4,821,Active,
CUST-0982,Titan Labs 20,Startup,REG-05,2023-11-25,150449.47,631,Active,
CUST-0983,Apex Industries 65,Mid-Market,REG-04,2023-01-25,582806.63,701,Active,
CUST-0984,Vanguard Systems 22,Startup,REG-02,2023-10-20,86008.56,685,Active,
CUST-0985,Nexus Enterprises 62,Mid-Market,REG-01,2024-09-21,638617.83,666,Churned,2025-01-18
CUST-0986,Quantum Holdings 22,SMB,REG-02,2024-02-27,273252.76,686,Active,
CUST-0987,Vanguard Tech 35,Mid-Market,REG-05,2024-08-23,240070.11,750,Active,
CUST-0988,Omni Systems 44,Enterprise,REG-03,2024-04-20,658980.95,636,Active,
CUST-0989,Omni Dynamics 12,SMB,REG-05,2025-09-13,196543.17,645,Active,
CUST-0990,Paramount Solutions 48,Startup,REG-04,2024-04-01,70977.09,782,Active,
CUST-0991,Nexus Industries 79,Mid-Market,REG-02,2024-07-04,633936.94,762,Active,
CUST-0992,Apex Labs 89,SMB,REG-02,2023-01-01,65043.76,743,Active,
CUST-0993,Quantum Holdings 54,Mid-Market,REG-05,2025-05-10,390680.63,631,Active,
CUST-0994,Paramount Systems 48,Enterprise,REG-04,2024-12-16,282604.84,655,Active,
CUST-0995,Quantum Holdings 36,Startup,REG-05,2025-09-07,250514.14,846,Active,
CUST-0996,Synergy Enterprises 67,SMB,REG-02,2024-11-09,295755.49,707,Active,
CUST-0997,Titan Industries 12,Mid-Market,REG-01,2024-09-15,372090.92,850,Churned,2025-03-12
CUST-0998,Omni Digital 99,Government,REG-04,2024-07-05,126516.95,844,Active,
CUST-0999,Vanguard Digital 13,Government,REG-01,2023-12-28,527417.56,716,Active,
CUST-1000,Synergy Holdings 32,Enterprise,REG-01,2024-04-18,499170.56,669,Active,
CUST-1001,Starlight Tech 45,SMB,REG-02,2023-04-03,254070.21,780,Active,
CUST-1002,Starlight Dynamics 73,SMB,REG-01,2023-10-15,173209.47,800,Active,
CUST-1003,Starlight Tech 35,Government,REG-01,2025-06-09,214806.4,748,Active,
CUST-1004,Paramount Dynamics 94,Startup,REG-05,2024-08-01,93882.21,770,Active,
CUST-1005,Vanguard Solutions 43,Startup,REG-02,2025-06-21,180769.99,820,Active,
CUST-1006,Apex Digital 88,SMB,REG-05,2025-06-23,163481.53,729,Active,
CUST-1007,Apex Industries 65,Government,REG-03,2023-05-05,396078.06,739,Active,
CUST-1008,Paramount Tech 38,Enterprise,REG-03,2025-07-29,542554.31,734,Active,
CUST-1009,Omni Dynamics 52,Enterprise,REG-05,2025-04-07,197200.45,808,Active,
CUST-1010,Omni Systems 41,Mid-Market,REG-02,2023-12-04,280943.22,780,Active,
CUST-1011,Apex Labs 65,Enterprise,REG-05,2025-03-27,723009.97,705,Active,
CUST-1012,Starlight Systems 70,Mid-Market,REG-03,2025-05-02,139938.07,705,Active,
CUST-1013,Starlight Systems 86,Startup,REG-04,2025-02-21,73917.69,734,Active,
CUST-1014,Vanguard Tech 14,Government,REG-03,2025-06-30,471461.47,636,Active,
CUST-1015,Apex Labs 17,SMB,REG-05,2024-10-03,157959.75,646,Active,
CUST-1016,Paramount Tech 47,Government,REG-04,2023-04-09,367785.89,725,Active,
CUST-1017,Titan Tech 68,Government,REG-04,2025-03-25,282647.58,778,Active,
CUST-1018,Synergy Tech 68,Startup,REG-03,2024-08-24,98120.33,646,Churned,2024-12-26
CUST-1019,Titan Dynamics 83,Mid-Market,REG-05,2023-09-20,305465.17,743,Active,
CUST-1020,Horizon Solutions 41,Mid-Market,REG-01,2023-03-03,180224.41,769,Active,
CUST-1021,Synergy Enterprises 84,Startup,REG-02,2023-05-31,167380.94,774,Active,
CUST-1022,Synergy Tech 76,Startup,REG-02,2023-02-28,109346.84,829,Active,
CUST-1023,Apex Holdings 54,Mid-Market,REG-02,2024-10-17,609675.12,821,Churned,2025-04-21
CUST-1024,Horizon Labs 86,SMB,REG-05,2024-08-02,290766.22,777,Active,
CUST-1025,Synergy Solutions 23,Government,REG-01,2024-05-22,188732.65,620,Active,
CUST-1026,Starlight Labs 89,Mid-Market,REG-02,2024-05-07,514022.4,828,Active,
CUST-1027,Omni Dynamics 61,Mid-Market,REG-01,2024-01-07,115440.65,711,Churned,2024-06-03
CUST-1028,Nexus Enterprises 66,Mid-Market,REG-05,2025-07-23,531043.0,631,Active,
CUST-1029,Starlight Dynamics 46,Mid-Market,REG-02,2025-06-25,254099.37,664,Active,
CUST-1030,Paramount Dynamics 32,Mid-Market,REG-01,2023-06-30,573584.78,645,Churned,2023-12-07
CUST-1031,Omni Systems 53,Mid-Market,REG-03,2024-04-12,242082.46,827,Active,
CUST-1032,Nexus Digital 89,Government,REG-01,2023-05-02,154994.51,653,Active,
CUST-1033,Starlight Digital 58,SMB,REG-03,2024-09-05,157385.04,782,Active,
CUST-1034,Apex Dynamics 78,SMB,REG-02,2023-12-02,111792.91,781,Active,
CUST-1035,Nexus Digital 84,Government,REG-02,2025-01-14,126633.47,740,Active,
CUST-1036,Titan Systems 31,Startup,REG-04,2025-02-08,270605.52,812,Active,
CUST-1037,Horizon Digital 69,Mid-Market,REG-03,2024-12-30,315633.3,797,Active,
CUST-1038,Horizon Labs 44,Startup,REG-04,2024-10-15,280296.31,769,Active,
CUST-1039,Starlight Dynamics 35,Government,REG-02,2024-02-10,188367.18,728,Active,
CUST-1040,Titan Solutions 57,SMB,REG-05,2023-03-28,83582.58,641,Active,
CUST-1041,Paramount Industries 39,Startup,REG-01,2024-04-21,178065.52,706,Active,
CUST-1042,Horizon Holdings 62,SMB,REG-04,2023-11-21,118254.87,626,Active,
CUST-1043,Starlight Enterprises 92,Enterprise,REG-03,2025-07-12,247116.2,835,Active,
CUST-1044,Paramount Systems 45,Mid-Market,REG-01,2023-05-02,149241.77,629,Active,
CUST-1045,Synergy Dynamics 96,SMB,REG-03,2023-11-06,236302.84,816,Active,
CUST-1046,Quantum Dynamics 87,Mid-Market,REG-05,2025-07-23,253624.49,817,Active,
CUST-1047,Synergy Holdings 61,Startup,REG-01,2024-04-28,213522.76,814,Active,
CUST-1048,Omni Dynamics 39,Mid-Market,REG-04,2023-08-28,393703.94,821,Active,
CUST-1049,Horizon Labs 53,Enterprise,REG-03,2025-05-16,339365.73,817,Active,
CUST-1050,Omni Dynamics 66,Government,REG-05,2023-01-31,258615.08,767,Active,
CUST-1051,Quantum Tech 73,SMB,REG-03,2023-08-19,154786.83,795,Active,
CUST-1052,Paramount Enterprises 51,Startup,REG-01,2024-08-04,246339.45,655,Active,
CUST-1053,Synergy Holdings 58,Mid-Market,REG-04,2023-03-07,403969.82,668,Active,
CUST-1054,Synergy Labs 91,SMB,REG-01,2023-06-25,76078.29,761,Active,
CUST-1055,Titan Labs 13,Mid-Market,REG-02,2023-03-13,611239.92,718,Active,
CUST-1056,Starlight Enterprises 94,Startup,REG-01,2024-04-10,64363.3,752,Churned,2024-12-23
CUST-1057,Omni Holdings 30,Enterprise,REG-02,2024-07-03,541111.55,810,Churned,2025-01-14
CUST-1058,Nexus Dynamics 49,Government,REG-04,2023-06-12,361669.25,699,Active,
CUST-1059,Paramount Labs 45,Mid-Market,REG-01,2023-05-27,355152.37,831,Active,
CUST-1060,Starlight Digital 52,Startup,REG-04,2024-04-16,165673.86,630,Active,
CUST-1061,Quantum Labs 54,SMB,REG-04,2024-09-19,255857.4,837,Active,
CUST-1062,Starlight Solutions 89,Government,REG-04,2024-01-29,499874.89,666,Active,
CUST-1063,Vanguard Holdings 99,Enterprise,REG-02,2025-06-25,936722.14,690,Active,
CUST-1064,Paramount Enterprises 95,Enterprise,REG-02,2025-07-19,606801.63,815,Active,
CUST-1065,Synergy Systems 23,Startup,REG-03,2024-02-24,162734.0,684,Active,
CUST-1066,Apex Labs 13,Enterprise,REG-04,2024-01-26,475700.5,722,Active,
CUST-1067,Omni Tech 11,SMB,REG-01,2024-12-27,279284.24,703,Active,
CUST-1068,Horizon Labs 69,Enterprise,REG-01,2024-07-15,749894.78,802,Active,
CUST-1069,Nexus Labs 45,Mid-Market,REG-02,2025-05-08,119936.37,645,Active,
CUST-1070,Vanguard Digital 60,Mid-Market,REG-01,2024-11-18,529973.98,793,Active,
CUST-1071,Horizon Industries 32,Mid-Market,REG-01,2025-07-03,481274.27,675,Active,
CUST-1072,Apex Digital 92,Enterprise,REG-04,2024-12-07,444783.72,633,Active,
CUST-1073,Apex Holdings 35,Mid-Market,REG-03,2025-07-19,241197.18,643,Churned,2025-10-31
CUST-1074,Apex Industries 34,Enterprise,REG-02,2025-09-08,947000.3,824,Active,
CUST-1075,Nexus Solutions 15,Government,REG-05,2023-04-21,457030.95,702,Active,
CUST-1076,Starlight Dynamics 79,Government,REG-04,2023-05-04,194583.66,647,Active,
CUST-1077,Nexus Tech 61,SMB,REG-01,2024-02-03,103191.98,676,Churned,2024-09-22
CUST-1078,Titan Industries 15,Enterprise,REG-02,2024-02-25,438842.47,773,Active,
CUST-1079,Vanguard Digital 82,Mid-Market,REG-03,2025-09-09,162109.51,703,Active,
CUST-1080,Omni Solutions 52,Mid-Market,REG-03,2025-09-28,578354.82,743,Churned,2026-01-05
CUST-1081,Titan Labs 58,Startup,REG-02,2024-05-30,196867.14,623,Active,
CUST-1082,Titan Systems 49,Mid-Market,REG-04,2025-02-14,243950.15,640,Churned,2025-11-22
CUST-1083,Horizon Enterprises 35,Mid-Market,REG-04,2023-07-29,463121.39,680,Active,
CUST-1084,Titan Labs 52,Mid-Market,REG-03,2023-11-22,463981.14,814,Churned,2024-09-19
CUST-1085,Quantum Tech 39,SMB,REG-03,2023-09-06,101454.36,633,Active,
CUST-1086,Starlight Dynamics 87,Government,REG-05,2023-11-26,172595.46,781,Churned,2024-11-01
CUST-1087,Vanguard Dynamics 16,Mid-Market,REG-02,2023-05-09,160467.67,771,Active,
CUST-1088,Starlight Dynamics 74,Enterprise,REG-04,2025-01-12,583689.97,662,Active,
CUST-1089,Starlight Holdings 32,Startup,REG-02,2023-11-07,121338.22,734,Active,
CUST-1090,Starlight Enterprises 71,Enterprise,REG-03,2024-02-12,505502.8,740,Active,
CUST-1091,Paramount Holdings 29,Government,REG-01,2025-02-19,261638.69,838,Churned,2025-10-20
CUST-1092,Titan Digital 29,Startup,REG-02,2023-09-21,145112.56,698,Active,
CUST-1093,Omni Digital 87,Government,REG-01,2023-12-08,151495.36,740,Active,
CUST-1094,Starlight Tech 11,Startup,REG-03,2024-05-18,151138.82,726,Active,
CUST-1095,Synergy Holdings 72,SMB,REG-05,2023-03-14,152196.9,629,Active,
CUST-1096,Vanguard Holdings 82,Mid-Market,REG-02,2025-02-20,349963.87,685,Active,
CUST-1097,Synergy Digital 72,SMB,REG-01,2024-10-28,146333.29,728,Active,
CUST-1098,Starlight Labs 14,SMB,REG-01,2024-12-15,216418.91,657,Active,
CUST-1099,Horizon Solutions 42,Mid-Market,REG-05,2024-08-15,633478.03,835,Active,
CUST-1100,Vanguard Systems 92,Government,REG-04,2024-12-24,353772.19,850,Churned,2025-06-28
CUST-1101,Omni Solutions 64,SMB,REG-03,2024-05-27,291920.86,788,Active,
CUST-1102,Titan Enterprises 62,Enterprise,REG-01,2024-10-13,676035.23,824,Active,
CUST-1103,Nexus Enterprises 36,Government,REG-03,2023-01-07,534161.47,828,Active,
CUST-1104,Vanguard Systems 99,Government,REG-05,2024-03-02,384534.54,807,Active,
CUST-1105,Nexus Industries 33,Mid-Market,REG-02,2024-05-13,210091.38,648,Active,
CUST-1106,Starlight Solutions 35,Enterprise,REG-02,2025-04-08,839269.1,686,Active,
CUST-1107,Omni Labs 90,Startup,REG-01,2025-06-08,209108.41,640,Active,
CUST-1108,Omni Systems 45,Enterprise,REG-03,2023-01-31,687440.6,742,Active,
CUST-1109,Vanguard Tech 17,SMB,REG-01,2024-11-12,195611.36,630,Churned,2025-11-04
CUST-1110,Apex Holdings 87,Startup,REG-03,2025-08-12,171481.54,813,Active,
CUST-1111,Omni Industries 57,SMB,REG-03,2025-04-16,109899.26,712,Active,
CUST-1112,Omni Tech 55,SMB,REG-01,2023-01-04,164229.81,798,Active,
CUST-1113,Nexus Tech 87,Enterprise,REG-05,2023-10-14,1007179.2,812,Active,
CUST-1114,Synergy Labs 89,Government,REG-05,2024-02-28,387102.78,620,Active,
CUST-1115,Synergy Tech 91,SMB,REG-01,2025-09-19,251889.45,703,Active,
CUST-1116,Starlight Labs 61,Startup,REG-01,2023-12-23,156979.07,741,Active,
CUST-1117,Vanguard Holdings 47,Startup,REG-02,2024-12-30,85790.36,753,Active,
CUST-1118,Paramount Tech 26,Government,REG-01,2023-11-05,464559.35,760,Active,
CUST-1119,Horizon Solutions 67,Enterprise,REG-04,2024-11-09,648084.42,682,Active,
CUST-1120,Vanguard Systems 65,Enterprise,REG-02,2025-08-09,987846.44,718,Active,
CUST-1121,Starlight Enterprises 95,Government,REG-01,2024-11-12,151090.39,756,Active,
CUST-1122,Horizon Systems 98,SMB,REG-02,2025-08-12,193993.02,773,Churned,2026-05-04
CUST-1123,Omni Holdings 93,Startup,REG-04,2025-04-07,108341.86,686,Churned,2025-08-19
CUST-1124,Vanguard Systems 53,Startup,REG-02,2025-02-01,285501.92,766,Active,
CUST-1125,Synergy Holdings 83,Enterprise,REG-03,2023-03-05,691302.31,668,Active,
CUST-1126,Omni Industries 56,Mid-Market,REG-05,2024-11-10,440889.7,676,Churned,2025-02-12
CUST-1127,Paramount Labs 50,Mid-Market,REG-03,2025-05-07,230397.33,794,Active,
CUST-1128,Titan Enterprises 28,Enterprise,REG-05,2023-11-24,445280.0,796,Active,
CUST-1129,Titan Labs 90,Mid-Market,REG-04,2023-10-26,497277.26,716,Churned,2024-07-12
CUST-1130,Nexus Dynamics 38,Enterprise,REG-02,2025-05-27,601566.57,720,Active,
CUST-1131,Nexus Tech 80,Government,REG-03,2024-03-08,395054.41,709,Active,
CUST-1132,Omni Systems 77,SMB,REG-03,2024-12-14,280765.95,799,Active,
CUST-1133,Omni Systems 26,SMB,REG-05,2025-06-05,251267.95,837,Active,
CUST-1134,Quantum Labs 93,Mid-Market,REG-05,2023-05-21,353036.06,743,Active,
CUST-1135,Nexus Dynamics 37,Mid-Market,REG-01,2024-01-06,509276.63,767,Churned,2024-06-19
CUST-1136,Omni Holdings 96,Mid-Market,REG-01,2023-04-09,305571.12,741,Active,
CUST-1137,Apex Systems 75,SMB,REG-05,2024-03-20,292431.74,780,Active,
CUST-1138,Starlight Tech 25,Mid-Market,REG-04,2024-05-15,276479.29,772,Active,
CUST-1139,Omni Systems 69,Government,REG-03,2024-10-09,383937.96,714,Churned,2025-03-07
CUST-1140,Vanguard Systems 72,Startup,REG-02,2023-01-24,196712.62,766,Active,
CUST-1141,Vanguard Solutions 59,Government,REG-04,2023-11-02,347140.39,645,Active,
CUST-1142,Paramount Solutions 61,Enterprise,REG-04,2024-07-23,890279.99,820,Active,
CUST-1143,Horizon Systems 76,Startup,REG-05,2024-12-31,254706.9,786,Active,
CUST-1144,Starlight Systems 33,Startup,REG-02,2023-01-06,188680.44,824,Active,
CUST-1145,Apex Solutions 83,Mid-Market,REG-02,2023-03-31,419372.92,837,Active,
CUST-1146,Vanguard Systems 74,SMB,REG-03,2025-09-16,186106.79,728,Active,
CUST-1147,Apex Dynamics 48,Enterprise,REG-05,2025-07-15,859951.6,788,Active,
CUST-1148,Nexus Labs 98,SMB,REG-05,2025-07-21,296504.88,710,Active,
CUST-1149,Paramount Dynamics 98,Enterprise,REG-01,2023-08-31,207142.21,656,Active,
CUST-1150,Starlight Solutions 87,Startup,REG-02,2024-08-28,139766.29,652,Active,
CUST-1151,Omni Systems 80,SMB,REG-03,2024-01-26,212442.24,661,Active,
CUST-1152,Vanguard Enterprises 96,Government,REG-02,2024-07-02,181693.3,781,Active,
CUST-1153,Starlight Industries 82,Startup,REG-05,2023-06-17,154921.62,659,Active,
CUST-1154,Omni Holdings 13,Startup,REG-02,2023-03-21,117531.31,756,Churned,2024-03-25
CUST-1155,Omni Systems 52,Enterprise,REG-03,2025-07-20,466827.68,689,Active,
CUST-1156,Starlight Enterprises 11,Enterprise,REG-04,2025-09-29,1022676.8,716,Active,
CUST-1157,Vanguard Solutions 77,SMB,REG-05,2025-04-21,251699.54,644,Active,
CUST-1158,Titan Enterprises 80,SMB,REG-05,2023-04-12,274142.56,663,Active,
CUST-1159,Omni Solutions 54,Startup,REG-05,2024-08-31,270505.29,723,Active,
CUST-1160,Nexus Enterprises 11,Startup,REG-02,2024-11-04,81592.09,716,Active,
CUST-1161,Quantum Tech 91,SMB,REG-02,2024-11-25,202175.75,800,Active,
CUST-1162,Horizon Industries 69,Startup,REG-03,2023-10-10,288154.08,753,Active,
CUST-1163,Starlight Enterprises 91,Enterprise,REG-03,2024-02-21,849256.1,836,Churned,2024-06-30
CUST-1164,Vanguard Dynamics 21,Mid-Market,REG-05,2023-02-28,156521.82,693,Active,
CUST-1165,Horizon Tech 64,Startup,REG-02,2024-05-06,174451.3,795,Active,
CUST-1166,Paramount Systems 61,Enterprise,REG-05,2023-07-14,972025.6,810,Churned,2024-05-16
CUST-1167,Paramount Industries 41,Startup,REG-05,2023-02-13,201843.39,663,Active,
CUST-1168,Paramount Dynamics 32,Enterprise,REG-03,2025-05-09,291653.95,710,Active,
CUST-1169,Omni Labs 58,Mid-Market,REG-03,2025-09-20,172278.43,793,Active,
CUST-1170,Paramount Systems 47,SMB,REG-04,2023-10-28,116187.7,620,Active,
CUST-1171,Titan Holdings 37,SMB,REG-05,2025-04-25,273354.46,738,Active,
CUST-1172,Horizon Tech 55,Enterprise,REG-05,2024-04-16,462482.83,710,Churned,2025-01-10
CUST-1173,Nexus Holdings 55,Enterprise,REG-01,2024-03-17,605540.35,641,Active,
CUST-1174,Nexus Holdings 25,Government,REG-01,2023-06-09,436251.42,684,Active,
CUST-1175,Omni Industries 48,SMB,REG-04,2025-07-02,95545.51,827,Active,
CUST-1176,Horizon Labs 30,Mid-Market,REG-03,2025-02-04,348678.09,711,Active,
CUST-1177,Starlight Systems 34,SMB,REG-01,2023-05-17,148636.5,810,Active,
CUST-1178,Apex Solutions 95,Mid-Market,REG-04,2025-09-09,475883.59,688,Churned,2026-08-15
CUST-1179,Paramount Labs 97,Mid-Market,REG-03,2025-02-08,530415.99,845,Active,
CUST-1180,Omni Solutions 24,Enterprise,REG-01,2023-05-10,311099.24,748,Churned,2023-12-07
CUST-1181,Apex Industries 64,Startup,REG-01,2024-03-20,170048.25,692,Active,
CUST-1182,Omni Dynamics 89,Mid-Market,REG-05,2023-07-11,247206.73,816,Churned,2024-02-20
CUST-1183,Starlight Holdings 35,Government,REG-01,2024-12-18,418705.52,776,Active,
CUST-1184,Titan Solutions 39,Enterprise,REG-02,2024-02-15,208570.63,669,Active,
CUST-1185,Omni Tech 88,Mid-Market,REG-01,2025-06-04,138025.45,724,Active,
CUST-1186,Starlight Dynamics 53,Government,REG-04,2023-03-04,319438.66,784,Churned,2023-07-28
CUST-1187,Quantum Industries 45,SMB,REG-04,2023-09-10,129960.22,632,Active,
CUST-1188,Apex Tech 94,SMB,REG-02,2023-10-20,168014.54,775,Churned,2024-04-21
CUST-1189,Quantum Labs 56,SMB,REG-03,2023-04-25,74221.81,623,Active,
CUST-1190,Nexus Industries 56,SMB,REG-05,2024-06-25,201178.45,680,Active,
CUST-1191,Starlight Holdings 21,Enterprise,REG-02,2024-10-06,824764.01,650,Churned,2025-04-11
CUST-1192,Starlight Labs 22,Enterprise,REG-05,2024-09-25,475035.72,805,Active,
CUST-1193,Starlight Digital 29,Enterprise,REG-02,2023-07-16,540935.99,802,Active,
CUST-1194,Paramount Industries 56,Government,REG-01,2025-07-21,286256.59,743,Active,
CUST-1195,Paramount Tech 31,Startup,REG-03,2024-12-14,291871.74,694,Churned,2025-12-28
CUST-1196,Apex Dynamics 60,Government,REG-05,2025-06-10,321069.46,639,Active,
CUST-1197,Paramount Holdings 81,Government,REG-04,2024-09-13,212172.39,667,Churned,2025-09-30
CUST-1198,Starlight Tech 75,Government,REG-05,2024-12-25,414260.62,686,Active,
CUST-1199,Starlight Enterprises 44,Startup,REG-01,2023-06-25,105982.36,756,Active,
CUST-1200,Apex Solutions 45,Mid-Market,REG-03,2025-06-13,544841.73,784,Active,
