customer_id,customer_name,customer_segment,region,acquisition_date,purchase_frequency,average_order_value,lifetime_value,retention_status
CUST-01923,Starlight Media 1923,Government,REG-03,2025-03-24,21.9,857.82,45235.49,Active
CUST-01924,Apex Global 1924,Enterprise,REG-04,2024-04-30,7.8,6081.06,133508.07,Churned
CUST-01925,Apex Global 1925,SMB,REG-03,2024-05-01,9.2,3717.46,112356.51,Active
CUST-01926,Horizon Inc 1926,Enterprise,REG-02,2023-03-30,36.8,8478.73,694561.31,Active
CUST-01927,Starlight Media 1927,Startup,REG-03,2024-05-04,3.2,3264.99,16995.43,Active
CUST-01928,TechCorp 1928,Enterprise,REG-02,2023-07-27,14.0,2898.76,114174.79,Churned
CUST-01929,Synergy Systems 1929,Startup,REG-01,2023-04-26,11.4,1430.61,39470.84,Active
CUST-01930,Vanguard Solutions 1930,SMB,REG-02,2025-05-31,10.6,1247.46,36063.08,Active
CUST-01931,Synergy Systems 1931,Enterprise,REG-02,2024-02-02,35.9,8083.81,921410.97,Churned
CUST-01932,Synergy Systems 1932,Startup,REG-02,2025-05-31,15.7,2171.91,118551.74,Churned
CUST-01933,Omni Digital 1933,Mid-Market,REG-04,2025-05-09,26.5,7563.26,622192.46,Active
CUST-01934,Quantum Labs 1934,Enterprise,REG-03,2025-03-10,27.3,3522.36,276070.73,Active
CUST-01935,Omni Digital 1935,Startup,REG-02,2025-02-05,18.3,2177.78,134847.56,Active
CUST-01936,Omni Digital 1936,Mid-Market,REG-02,2024-09-05,22.8,4479.93,140203.47,Active
CUST-01937,Nexus Dynamic 1937,Enterprise,REG-05,2023-03-28,44.0,9659.0,1265515.51,Churned
CUST-01938,Innovate X 1938,Government,REG-03,2024-04-20,20.6,5930.06,242536.18,Active
CUST-01939,Innovate X 1939,SMB,REG-03,2025-05-25,19.1,2290.04,91329.32,Active
CUST-01940,Quantum Labs 1940,Startup,REG-05,2024-09-05,13.9,2508.96,79494.94,Churned
CUST-01941,Nexus Dynamic 1941,SMB,REG-05,2024-06-13,13.1,720.27,24975.67,Active
CUST-01942,Horizon Inc 1942,Startup,REG-05,2023-08-22,7.6,3670.34,91678.36,Active
CUST-01943,Vanguard Solutions 1943,SMB,REG-02,2025-04-25,8.0,2866.35,42206.45,Active
CUST-01944,Starlight Media 1944,Startup,REG-02,2025-04-01,15.9,1532.55,67750.01,Active
CUST-01945,Nexus Dynamic 1945,Startup,REG-03,2023-07-29,16.4,2536.12,66500.2,Active
CUST-01946,Quantum Labs 1946,Mid-Market,REG-02,2024-09-04,32.4,6812.72,357824.22,Active
CUST-01947,Synergy Systems 1947,SMB,REG-02,2024-02-06,10.7,1447.59,38828.91,Active
CUST-01948,TechCorp 1948,SMB,REG-05,2023-03-15,6.5,3882.8,77485.4,Active
CUST-01949,Innovate X 1949,Enterprise,REG-02,2025-04-11,56.4,11241.96,1424036.39,Active
CUST-01950,Quantum Labs 1950,SMB,REG-05,2024-08-04,9.6,1429.95,47464.67,Active
CUST-01951,TechCorp 1951,Startup,REG-01,2024-05-02,9.9,1596.0,24038.3,Churned
CUST-01952,Omni Digital 1952,Enterprise,REG-01,2023-10-12,11.8,7119.84,125439.02,Churned
CUST-01953,Nexus Dynamic 1953,Mid-Market,REG-01,2025-07-01,27.8,1419.16,57454.64,Active
CUST-01954,Starlight Media 1954,SMB,REG-04,2023-09-04,6.1,2664.09,40829.2,Active
CUST-01955,Omni Digital 1955,SMB,REG-02,2023-06-05,2.4,2544.42,18035.3,Active
CUST-01956,Nexus Dynamic 1956,Mid-Market,REG-05,2024-09-23,4.6,2122.77,24547.12,Active
CUST-01957,Synergy Systems 1957,Government,REG-01,2023-04-08,9.6,2883.61,48628.91,Active
CUST-01958,Omni Digital 1958,Mid-Market,REG-03,2023-04-20,4.1,5698.13,51419.2,Active
CUST-01959,Omni Digital 1959,Government,REG-02,2023-08-26,5.7,1180.48,19100.04,Active
CUST-01960,Starlight Media 1960,Startup,REG-04,2023-01-24,11.7,1451.03,54804.54,Active
CUST-01961,Horizon Inc 1961,SMB,REG-03,2023-01-22,11.0,2654.73,91341.13,Active
CUST-01962,Vanguard Solutions 1962,Mid-Market,REG-01,2024-09-07,34.1,5782.95,313008.95,Active
CUST-01963,Quantum Labs 1963,SMB,REG-03,2024-02-19,6.9,3002.27,67666.49,Active
CUST-01964,Innovate X 1964,Enterprise,REG-05,2023-09-07,40.9,2179.3,253144.14,Churned
CUST-01965,Omni Digital 1965,SMB,REG-03,2024-01-26,2.4,2027.02,10820.65,Active
CUST-01966,Vanguard Solutions 1966,SMB,REG-03,2023-08-23,6.8,3690.6,45114.62,Active
CUST-01967,TechCorp 1967,Startup,REG-05,2024-09-05,11.6,1184.99,17642.49,Active
CUST-01968,Apex Global 1968,Mid-Market,REG-01,2024-12-25,37.0,1646.64,170544.35,Churned
CUST-01969,Synergy Systems 1969,Startup,REG-03,2024-04-08,4.7,995.72,10307.71,Active
CUST-01970,Innovate X 1970,Mid-Market,REG-04,2023-11-16,10.0,1467.45,47034.17,Active
CUST-01971,Vanguard Solutions 1971,Mid-Market,REG-03,2024-07-15,20.9,3962.85,131377.25,Churned
CUST-01972,Quantum Labs 1972,Startup,REG-01,2023-03-10,15.9,1441.65,68794.91,Active
CUST-01973,Horizon Inc 1973,Startup,REG-03,2025-01-10,5.2,2367.8,20065.23,Active
CUST-01974,Synergy Systems 1974,Mid-Market,REG-03,2024-06-09,33.3,4506.39,488923.74,Active
CUST-01975,Nexus Dynamic 1975,Enterprise,REG-04,2023-06-09,51.7,4040.22,543217.75,Active
CUST-01976,TechCorp 1976,Government,REG-02,2024-04-10,7.7,1326.85,18092.77,Active
CUST-01977,Omni Digital 1977,Enterprise,REG-04,2023-05-20,6.0,6338.11,115505.5,Active
CUST-01978,Horizon Inc 1978,Startup,REG-05,2025-01-13,9.3,2337.68,74196.62,Active
CUST-01979,Synergy Systems 1979,Startup,REG-05,2025-01-05,17.1,1918.2,58330.03,Active
CUST-01980,Nexus Dynamic 1980,Startup,REG-04,2023-05-10,16.5,1224.13,52101.84,Active
CUST-01981,Vanguard Solutions 1981,Enterprise,REG-05,2025-07-14,28.3,5447.41,317470.41,Active
CUST-01982,Synergy Systems 1982,Enterprise,REG-02,2024-03-21,47.9,9378.65,1003983.9,Active
CUST-01983,Omni Digital 1983,SMB,REG-04,2023-09-08,4.6,3651.76,55071.32,Active
CUST-01984,Synergy Systems 1984,Government,REG-04,2024-01-16,26.8,3182.32,183906.0,Churned
CUST-01985,Omni Digital 1985,Enterprise,REG-03,2024-01-19,8.9,6383.44,118686.14,Active
CUST-01986,Quantum Labs 1986,Enterprise,REG-05,2023-10-29,25.2,6881.9,398415.11,Active
CUST-01987,Synergy Systems 1987,Enterprise,REG-03,2023-12-06,16.4,11180.85,290025.22,Active
CUST-01988,Omni Digital 1988,Startup,REG-03,2023-03-03,2.4,1265.43,7284.35,Churned
CUST-01989,Innovate X 1989,SMB,REG-05,2024-04-16,8.2,1642.91,27567.81,Active
CUST-01990,Innovate X 1990,Enterprise,REG-04,2025-02-15,32.3,9518.22,394492.37,Active
CUST-01991,Nexus Dynamic 1991,Startup,REG-01,2025-09-18,4.8,3386.5,31849.62,Active
CUST-01992,TechCorp 1992,Mid-Market,REG-02,2025-02-19,36.9,1652.33,126999.25,Active
CUST-01993,Synergy Systems 1993,Enterprise,REG-03,2023-01-13,57.5,3542.18,511098.49,Active
CUST-01994,TechCorp 1994,Government,REG-05,2024-08-04,9.9,5559.37,66117.09,Churned
CUST-01995,Quantum Labs 1995,SMB,REG-04,2025-03-16,3.2,2139.07,23661.56,Active
CUST-01996,Quantum Labs 1996,Enterprise,REG-01,2024-11-16,30.8,10943.76,882657.97,Active
CUST-01997,Horizon Inc 1997,SMB,REG-05,2024-07-25,11.9,3654.64,126419.8,Active
CUST-01998,Innovate X 1998,Startup,REG-02,2024-11-14,14.3,3007.97,103066.25,Active
CUST-01999,Quantum Labs 1999,Mid-Market,REG-02,2025-04-14,4.8,4383.77,41132.11,Active
CUST-02000,Starlight Media 2000,Government,REG-01,2025-09-01,19.0,4958.79,168891.27,Active
CUST-02001,Starlight Media 2001,Mid-Market,REG-02,2025-06-20,38.4,4250.43,253392.65,Churned
CUST-02002,Synergy Systems 2002,Startup,REG-03,2024-02-27,15.4,1967.52,59441.87,Churned
CUST-02003,Omni Digital 2003,Startup,REG-04,2025-08-29,18.7,732.12,26314.8,Active
CUST-02004,Nexus Dynamic 2004,Government,REG-04,2023-06-07,14.2,5886.38,164473.97,Active
CUST-02005,Omni Digital 2005,Mid-Market,REG-04,2025-06-19,39.9,7494.85,631460.23,Active
CUST-02006,Omni Digital 2006,Mid-Market,REG-03,2023-09-07,26.0,2154.26,87720.78,Active
CUST-02007,Apex Global 2007,Enterprise,REG-01,2023-03-26,10.4,9243.02,148527.07,Active
CUST-02008,Horizon Inc 2008,Mid-Market,REG-01,2023-01-03,21.0,1228.79,48261.63,Active
CUST-02009,Apex Global 2009,Startup,REG-01,2023-02-11,5.0,1584.19,11326.44,Active
CUST-02010,Quantum Labs 2010,Enterprise,REG-05,2023-01-01,50.4,3518.61,282117.91,Active
CUST-02011,Synergy Systems 2011,Enterprise,REG-03,2024-08-30,21.7,10286.92,304675.05,Active
CUST-02012,Quantum Labs 2012,Enterprise,REG-04,2024-09-12,52.0,3152.64,489348.34,Active
CUST-02013,Quantum Labs 2013,Startup,REG-02,2024-12-06,7.1,1876.88,26370.69,Active
CUST-02014,Vanguard Solutions 2014,Government,REG-03,2025-09-01,16.7,2291.68,108039.65,Active
CUST-02015,Innovate X 2015,SMB,REG-03,2023-08-04,6.3,1020.52,10010.41,Churned
CUST-02016,Horizon Inc 2016,Enterprise,REG-02,2023-04-21,59.9,2824.15,484217.42,Active
CUST-02017,Starlight Media 2017,SMB,REG-05,2023-09-02,14.9,2023.67,44686.96,Active
CUST-02018,Omni Digital 2018,Startup,REG-03,2025-08-17,14.8,3634.56,145732.86,Active
CUST-02019,Quantum Labs 2019,Mid-Market,REG-03,2023-03-09,5.8,6887.85,121779.87,Active
CUST-02020,Omni Digital 2020,Government,REG-04,2025-03-13,22.1,2448.79,81484.64,Active
CUST-02021,Omni Digital 2021,SMB,REG-05,2025-06-07,14.6,526.04,23051.12,Active
CUST-02022,Innovate X 2022,Enterprise,REG-04,2025-06-15,59.4,3055.76,586956.54,Active
CUST-02023,Horizon Inc 2023,Government,REG-03,2025-07-18,8.5,1697.69,18592.56,Churned
CUST-02024,Vanguard Solutions 2024,SMB,REG-05,2024-01-17,8.1,866.09,20867.84,Active
CUST-02025,Omni Digital 2025,Mid-Market,REG-02,2023-12-07,28.5,7004.42,581175.21,Active
CUST-02026,TechCorp 2026,Startup,REG-05,2024-09-19,18.7,1188.31,66005.04,Active
CUST-02027,TechCorp 2027,Government,REG-05,2024-07-14,10.8,5983.15,145377.86,Active
CUST-02028,Quantum Labs 2028,Government,REG-05,2024-10-04,29.1,1079.69,97649.29,Active
CUST-02029,TechCorp 2029,Startup,REG-05,2023-08-25,18.6,3421.81,109003.96,Active
CUST-02030,Quantum Labs 2030,Mid-Market,REG-05,2023-09-18,18.2,1030.0,32378.24,Active
CUST-02031,Starlight Media 2031,Mid-Market,REG-04,2023-01-03,19.5,7710.46,457902.97,Active
CUST-02032,Innovate X 2032,Government,REG-01,2024-05-28,26.5,4596.94,361021.58,Active
CUST-02033,Vanguard Solutions 2033,Enterprise,REG-04,2024-08-17,17.5,8443.53,275041.02,Churned
CUST-02034,Apex Global 2034,Government,REG-05,2025-01-13,11.9,3611.58,71368.56,Active
CUST-02035,Synergy Systems 2035,SMB,REG-02,2025-08-27,10.6,848.11,30039.87,Active
CUST-02036,Nexus Dynamic 2036,SMB,REG-03,2024-03-01,4.9,1992.57,28090.56,Active
CUST-02037,TechCorp 2037,SMB,REG-05,2024-12-09,11.9,740.06,30475.38,Active
CUST-02038,Quantum Labs 2038,Mid-Market,REG-01,2025-03-08,31.7,6309.14,364223.03,Active
CUST-02039,Innovate X 2039,SMB,REG-01,2024-05-27,15.8,3228.38,115798.44,Churned
CUST-02040,Nexus Dynamic 2040,SMB,REG-01,2023-12-31,16.2,1736.34,58848.79,Active
CUST-02041,Horizon Inc 2041,Enterprise,REG-05,2025-04-03,58.3,9548.08,1938200.76,Active
CUST-02042,Horizon Inc 2042,Mid-Market,REG-05,2025-04-14,28.8,2359.19,236417.64,Active
CUST-02043,Omni Digital 2043,Enterprise,REG-03,2025-05-23,27.0,9445.94,366801.52,Active
CUST-02044,Vanguard Solutions 2044,Mid-Market,REG-02,2023-07-14,26.4,4383.96,294967.93,Active
CUST-02045,TechCorp 2045,Government,REG-05,2025-02-28,15.4,2441.62,77021.89,Active
CUST-02046,Horizon Inc 2046,Government,REG-02,2023-01-04,18.4,839.89,42166.71,Active
CUST-02047,Starlight Media 2047,Government,REG-01,2025-09-19,11.5,3183.28,55218.47,Churned
CUST-02048,Horizon Inc 2048,Startup,REG-01,2024-08-30,4.4,2230.21,34258.02,Active
CUST-02049,Omni Digital 2049,Enterprise,REG-05,2025-04-10,7.8,10269.88,154543.01,Active
CUST-02050,Nexus Dynamic 2050,SMB,REG-01,2025-05-29,3.9,3786.67,40303.3,Active
CUST-02051,Apex Global 2051,Government,REG-02,2023-10-15,12.2,2913.16,48730.14,Active
CUST-02052,Apex Global 2052,Government,REG-03,2025-01-26,11.1,869.34,33357.8,Active
CUST-02053,Horizon Inc 2053,Mid-Market,REG-05,2024-09-09,25.6,1700.86,63604.46,Active
CUST-02054,Nexus Dynamic 2054,SMB,REG-01,2023-07-07,12.4,2537.8,43468.67,Churned
CUST-02055,Starlight Media 2055,Startup,REG-05,2025-07-23,17.5,3340.52,143958.69,Active
CUST-02056,Omni Digital 2056,SMB,REG-05,2024-11-04,7.4,3633.64,78792.5,Churned
CUST-02057,TechCorp 2057,Enterprise,REG-03,2023-10-03,46.0,2937.36,191452.79,Active
CUST-02058,Innovate X 2058,Enterprise,REG-04,2023-02-13,31.3,5291.85,405228.8,Active
CUST-02059,Apex Global 2059,Startup,REG-02,2023-03-25,8.0,1147.95,30414.02,Active
CUST-02060,Starlight Media 2060,Enterprise,REG-04,2023-08-12,45.4,2829.94,372214.98,Active
CUST-02061,Vanguard Solutions 2061,Mid-Market,REG-04,2023-01-06,28.5,7125.51,513051.53,Active
CUST-02062,Starlight Media 2062,Government,REG-05,2023-09-01,4.6,1857.79,23362.85,Active
CUST-02063,Vanguard Solutions 2063,SMB,REG-03,2023-05-20,9.3,2567.7,78676.54,Active
CUST-02064,Omni Digital 2064,Startup,REG-01,2024-12-24,9.6,2769.18,62330.68,Active
CUST-02065,Apex Global 2065,Startup,REG-02,2025-02-03,6.6,948.67,10168.37,Active
CUST-02066,Omni Digital 2066,Mid-Market,REG-02,2024-12-29,5.4,7987.01,125646.94,Active
CUST-02067,TechCorp 2067,Mid-Market,REG-02,2023-10-11,38.5,5022.02,521896.27,Active
CUST-02068,Horizon Inc 2068,Government,REG-01,2023-12-16,8.6,1508.01,37167.82,Active
CUST-02069,Synergy Systems 2069,SMB,REG-04,2024-01-23,13.9,2881.1,88898.86,Active
CUST-02070,Quantum Labs 2070,Mid-Market,REG-04,2023-12-28,10.8,5661.0,206499.96,Active
CUST-02071,TechCorp 2071,SMB,REG-04,2023-02-20,6.5,2016.53,20510.42,Active
CUST-02072,Synergy Systems 2072,Government,REG-05,2023-10-24,8.5,1329.69,21028.99,Active
CUST-02073,Vanguard Solutions 2073,Government,REG-01,2024-04-29,24.2,3530.36,217765.75,Active
CUST-02074,Quantum Labs 2074,Government,REG-02,2024-12-05,26.3,5157.21,463337.2,Active
CUST-02075,Starlight Media 2075,Mid-Market,REG-04,2025-07-15,8.8,6467.05,152746.94,Active
CUST-02076,Starlight Media 2076,Startup,REG-02,2023-04-23,6.8,1797.92,21836.18,Churned
CUST-02077,Nexus Dynamic 2077,SMB,REG-04,2023-01-21,3.1,3850.04,17262.65,Active
CUST-02078,Quantum Labs 2078,Mid-Market,REG-05,2025-05-26,26.1,6592.96,416220.53,Active
CUST-02079,Innovate X 2079,Startup,REG-01,2023-06-02,19.3,1645.82,88500.71,Active
CUST-02080,Nexus Dynamic 2080,SMB,REG-01,2024-05-07,5.5,879.63,9214.28,Active
CUST-02081,Horizon Inc 2081,SMB,REG-05,2023-07-24,13.3,2844.43,128984.68,Active
CUST-02082,Horizon Inc 2082,Enterprise,REG-04,2024-04-28,39.7,10847.7,838415.82,Active
CUST-02083,Apex Global 2083,Government,REG-02,2024-06-29,12.0,1944.78,79399.63,Churned
CUST-02084,Starlight Media 2084,Enterprise,REG-05,2025-07-06,13.4,5812.72,101328.97,Active
CUST-02085,Vanguard Solutions 2085,Enterprise,REG-01,2024-11-28,59.4,7259.96,1230069.82,Active
CUST-02086,Nexus Dynamic 2086,Mid-Market,REG-03,2023-04-10,5.3,1081.88,14628.77,Churned
CUST-02087,Nexus Dynamic 2087,Startup,REG-04,2025-07-03,5.8,1692.85,17127.76,Churned
CUST-02088,Starlight Media 2088,Startup,REG-05,2025-02-03,13.3,3163.19,54758.54,Active
CUST-02089,Horizon Inc 2089,Mid-Market,REG-01,2025-08-06,34.3,6719.46,391264.25,Active
CUST-02090,Horizon Inc 2090,Enterprise,REG-01,2024-05-30,37.5,11210.52,772954.52,Active
CUST-02091,TechCorp 2091,SMB,REG-04,2024-07-23,14.5,594.15,12270.38,Active
CUST-02092,Vanguard Solutions 2092,SMB,REG-02,2023-06-26,16.8,1319.77,28911.79,Active
CUST-02093,Apex Global 2093,Mid-Market,REG-02,2023-10-30,20.6,5631.63,199416.7,Churned
CUST-02094,Apex Global 2094,Mid-Market,REG-03,2024-10-04,31.2,6327.65,615942.32,Active
CUST-02095,Omni Digital 2095,Mid-Market,REG-04,2024-01-23,4.3,3621.75,37780.88,Active
CUST-02096,Synergy Systems 2096,Enterprise,REG-01,2025-02-21,14.5,2268.74,70880.0,Active
CUST-02097,Innovate X 2097,SMB,REG-05,2024-12-31,12.0,2870.0,116576.78,Active
CUST-02098,Quantum Labs 2098,SMB,REG-04,2023-06-11,16.9,2579.94,118559.29,Active
CUST-02099,TechCorp 2099,Government,REG-02,2024-09-17,25.6,3086.65,152203.31,Active
CUST-02100,Apex Global 2100,Mid-Market,REG-04,2023-10-30,17.5,4748.13,276919.08,Active
CUST-02101,Omni Digital 2101,Mid-Market,REG-01,2023-08-24,30.5,4734.8,458001.38,Active
CUST-02102,TechCorp 2102,Startup,REG-02,2023-02-24,11.3,2386.59,46740.16,Churned
CUST-02103,Starlight Media 2103,Startup,REG-05,2024-07-10,17.9,1345.23,59482.38,Active
CUST-02104,Vanguard Solutions 2104,Enterprise,REG-03,2023-09-25,23.9,2929.89,112747.16,Active
CUST-02105,Starlight Media 2105,Mid-Market,REG-02,2024-12-16,26.9,4625.69,328141.15,Churned
CUST-02106,TechCorp 2106,Enterprise,REG-03,2024-04-16,14.9,4401.27,206483.08,Churned
CUST-02107,Innovate X 2107,Enterprise,REG-01,2025-06-02,49.7,1818.65,175508.07,Active
CUST-02108,Starlight Media 2108,Enterprise,REG-01,2024-12-05,16.3,11507.43,267476.28,Active
CUST-02109,Horizon Inc 2109,SMB,REG-01,2025-03-17,13.4,3890.25,65653.52,Churned
CUST-02110,Nexus Dynamic 2110,SMB,REG-04,2024-11-19,4.1,3699.91,40728.88,Active
CUST-02111,Quantum Labs 2111,Mid-Market,REG-01,2024-07-12,33.3,5202.44,437552.92,Active
CUST-02112,Horizon Inc 2112,Startup,REG-01,2023-06-04,5.2,3171.3,38806.97,Active
CUST-02113,Nexus Dynamic 2113,Government,REG-04,2023-02-11,16.7,3203.39,69627.81,Churned
CUST-02114,Synergy Systems 2114,Mid-Market,REG-04,2023-12-20,26.9,1620.82,124912.78,Active
CUST-02115,Horizon Inc 2115,Government,REG-04,2024-07-30,6.3,2918.11,55790.4,Active
CUST-02116,Starlight Media 2116,SMB,REG-01,2024-01-10,7.6,1095.82,21042.93,Active
CUST-02117,Quantum Labs 2117,Enterprise,REG-04,2023-02-24,28.0,4024.09,291245.13,Active
CUST-02118,Starlight Media 2118,Startup,REG-03,2025-03-16,20.0,3203.28,191608.15,Active
CUST-02119,Nexus Dynamic 2119,Mid-Market,REG-02,2023-03-08,6.2,6613.96,136745.32,Active
CUST-02120,Nexus Dynamic 2120,Startup,REG-01,2025-06-30,12.0,2352.51,34198.95,Active
CUST-02121,Vanguard Solutions 2121,Mid-Market,REG-05,2025-08-29,21.1,7163.18,267936.7,Active
CUST-02122,Innovate X 2122,Startup,REG-01,2024-02-14,6.8,1042.01,9570.76,Active
CUST-02123,Synergy Systems 2123,SMB,REG-02,2024-06-18,12.3,2843.23,100727.99,Active
CUST-02124,Starlight Media 2124,Enterprise,REG-02,2025-06-19,28.7,9028.41,530406.56,Active
CUST-02125,Omni Digital 2125,Government,REG-02,2023-04-17,11.4,4836.05,76576.2,Active
CUST-02126,TechCorp 2126,SMB,REG-04,2023-06-10,8.4,3126.03,77269.06,Active
CUST-02127,Nexus Dynamic 2127,Mid-Market,REG-04,2025-03-18,12.2,5730.26,138548.84,Active
CUST-02128,Nexus Dynamic 2128,Mid-Market,REG-01,2024-11-15,7.0,3640.9,54686.99,Active
CUST-02129,Apex Global 2129,Startup,REG-05,2025-09-10,16.7,2268.26,125440.12,Active
CUST-02130,Synergy Systems 2130,SMB,REG-02,2024-07-23,14.6,2315.61,105141.1,Active
CUST-02131,TechCorp 2131,Government,REG-05,2025-05-01,21.8,4286.81,185207.51,Active
CUST-02132,Starlight Media 2132,SMB,REG-02,2023-07-29,18.5,1231.28,67415.94,Active
CUST-02133,Apex Global 2133,SMB,REG-05,2023-11-19,17.9,927.63,47745.42,Active
CUST-02134,Starlight Media 2134,Enterprise,REG-01,2024-12-29,38.4,7025.22,771235.34,Active
CUST-02135,Vanguard Solutions 2135,Enterprise,REG-05,2025-09-26,16.7,7729.84,342214.35,Active
CUST-02136,Apex Global 2136,Mid-Market,REG-04,2024-10-21,15.6,2580.02,129981.13,Active
CUST-02137,Quantum Labs 2137,Enterprise,REG-05,2025-02-18,33.3,9463.18,615473.03,Active
CUST-02138,Synergy Systems 2138,Startup,REG-04,2025-03-08,11.9,3524.06,136343.13,Churned
CUST-02139,Synergy Systems 2139,Mid-Market,REG-01,2025-04-10,5.1,1747.22,26650.98,Churned
CUST-02140,Quantum Labs 2140,Startup,REG-05,2025-08-04,2.2,2909.39,12595.6,Active
CUST-02141,TechCorp 2141,SMB,REG-03,2025-04-22,19.6,918.95,51638.54,Active
CUST-02142,Nexus Dynamic 2142,Startup,REG-02,2024-02-06,8.6,3272.29,42438.53,Churned
CUST-02143,Starlight Media 2143,Startup,REG-01,2025-04-07,4.2,2340.86,29251.95,Active
CUST-02144,Omni Digital 2144,SMB,REG-02,2023-08-25,9.1,2170.71,61779.94,Active
CUST-02145,Apex Global 2145,Mid-Market,REG-02,2025-04-14,30.0,7591.2,590999.33,Active
CUST-02146,Nexus Dynamic 2146,Mid-Market,REG-04,2023-10-09,16.1,3927.88,89300.67,Active
CUST-02147,Horizon Inc 2147,Mid-Market,REG-05,2024-07-02,18.7,6230.02,362091.06,Active
CUST-02148,Apex Global 2148,Mid-Market,REG-04,2025-08-16,18.2,4047.6,222375.3,Churned
CUST-02149,TechCorp 2149,Enterprise,REG-02,2024-03-12,48.1,1688.67,105345.98,Active
CUST-02150,TechCorp 2150,Startup,REG-02,2024-01-05,9.0,3595.89,45414.15,Active
CUST-02151,Synergy Systems 2151,Government,REG-02,2024-12-02,15.3,2431.99,108423.53,Churned
CUST-02152,Omni Digital 2152,Mid-Market,REG-03,2025-07-08,16.3,1364.36,48670.75,Active
CUST-02153,Synergy Systems 2153,Startup,REG-01,2024-05-12,13.3,2198.45,86402.95,Active
CUST-02154,Nexus Dynamic 2154,Startup,REG-02,2024-06-21,17.0,1516.4,88039.68,Churned
CUST-02155,Quantum Labs 2155,Startup,REG-01,2025-03-23,11.5,2066.01,39116.04,Active
CUST-02156,Apex Global 2156,Startup,REG-05,2023-05-20,9.3,1241.86,30996.14,Active
CUST-02157,Starlight Media 2157,Enterprise,REG-01,2024-11-14,26.0,8756.63,282660.86,Active
CUST-02158,TechCorp 2158,SMB,REG-05,2024-08-17,14.7,3311.5,90409.56,Active
CUST-02159,Omni Digital 2159,Government,REG-03,2024-08-19,24.8,2864.99,182962.23,Active
CUST-02160,Innovate X 2160,Startup,REG-05,2025-04-07,8.8,3231.82,53516.91,Active
CUST-02161,Omni Digital 2161,Startup,REG-04,2023-04-02,18.0,1534.42,67146.15,Active
CUST-02162,Nexus Dynamic 2162,Startup,REG-02,2023-05-31,7.9,860.3,8488.18,Active
CUST-02163,Synergy Systems 2163,Startup,REG-05,2025-03-22,19.5,1180.58,36898.2,Active
CUST-02164,TechCorp 2164,Mid-Market,REG-03,2025-03-10,9.1,7783.77,150850.71,Active
CUST-02165,Quantum Labs 2165,Government,REG-05,2024-12-17,3.6,3679.02,20615.05,Active
CUST-02166,Vanguard Solutions 2166,Government,REG-01,2024-10-19,14.9,4683.7,133422.81,Active
CUST-02167,Starlight Media 2167,Startup,REG-05,2023-08-14,7.9,2818.9,73223.23,Active
CUST-02168,Horizon Inc 2168,Mid-Market,REG-05,2025-02-14,4.6,6731.41,57433.34,Churned
CUST-02169,Starlight Media 2169,Government,REG-01,2025-10-02,6.8,4399.5,77873.39,Active
CUST-02170,Apex Global 2170,Mid-Market,REG-04,2024-08-27,31.5,4811.5,232982.74,Active
CUST-02171,TechCorp 2171,Startup,REG-04,2024-08-09,8.8,1924.24,23155.45,Active
CUST-02172,Vanguard Solutions 2172,Startup,REG-04,2025-04-08,9.7,2852.04,76826.32,Churned
CUST-02173,Nexus Dynamic 2173,Startup,REG-03,2024-08-08,8.1,3733.39,44647.85,Active
CUST-02174,TechCorp 2174,Government,REG-05,2023-06-02,9.5,4930.49,89684.27,Active
CUST-02175,Innovate X 2175,Enterprise,REG-02,2024-05-04,46.6,1510.27,192538.04,Active
CUST-02176,Vanguard Solutions 2176,Government,REG-04,2023-03-06,30.0,1363.12,141213.63,Active
CUST-02177,TechCorp 2177,Enterprise,REG-01,2024-11-15,16.4,7924.84,402143.66,Active
CUST-02178,Innovate X 2178,Enterprise,REG-01,2024-01-20,34.5,7926.71,503807.86,Active
CUST-02179,Innovate X 2179,Enterprise,REG-03,2023-02-25,30.5,9623.37,934740.35,Active
CUST-02180,TechCorp 2180,Government,REG-04,2024-10-04,6.9,4582.38,53978.17,Active
CUST-02181,Synergy Systems 2181,Government,REG-04,2024-03-29,19.2,2801.37,71741.17,Active
CUST-02182,Quantum Labs 2182,Government,REG-04,2024-11-18,6.5,1470.26,11895.82,Active
CUST-02183,Nexus Dynamic 2183,Government,REG-04,2025-08-03,4.3,1595.1,19262.24,Active
CUST-02184,Vanguard Solutions 2184,Enterprise,REG-04,2025-08-17,34.3,7102.13,329951.48,Active
CUST-02185,Synergy Systems 2185,Government,REG-02,2023-04-02,28.3,5759.51,313382.36,Active
CUST-02186,TechCorp 2186,Mid-Market,REG-03,2025-07-26,38.6,1760.99,166725.55,Churned
CUST-02187,Omni Digital 2187,Mid-Market,REG-02,2024-11-25,7.7,5220.49,48280.27,Churned
CUST-02188,Horizon Inc 2188,Mid-Market,REG-05,2025-09-30,28.1,1926.49,126686.37,Active
CUST-02189,Nexus Dynamic 2189,Government,REG-01,2023-07-14,8.9,1140.26,27766.96,Active
CUST-02190,Omni Digital 2190,Startup,REG-01,2025-01-13,19.3,3525.95,132219.51,Churned
CUST-02191,Vanguard Solutions 2191,SMB,REG-05,2023-02-14,19.5,830.81,29702.56,Active
CUST-02192,Synergy Systems 2192,Government,REG-02,2024-11-29,9.8,1283.48,28702.17,Churned
