order_id,order_date,customer_id,customer_segment,product_id,product_category,employee_id,region_id,quantity,unit_price,unit_cost,discount_pct,gross_revenue,revenue,cogs,profit,profit_margin
ORD-005642,2025-07-19,CUST-0252,Government,PROD-105,Hardware Workstations,EMP-128,REG-05,5,75000.0,40000.0,0.15,375000.0,318750.0,200000.0,118750.0,37.25
ORD-005864,2025-07-19,CUST-0358,Government,PROD-119,Hardware Workstations,EMP-049,REG-03,5,95539.33,59518.68,0.0,477696.65,477696.65,297593.4,180103.25,37.7
ORD-006358,2025-07-19,CUST-0448,SMB,PROD-105,Hardware Workstations,EMP-130,REG-01,2,75000.0,40000.0,0.05,150000.0,142500.0,80000.0,62500.0,43.86
ORD-006403,2025-07-19,CUST-0486,SMB,PROD-115,Consulting Services,EMP-134,REG-05,3,38327.67,19781.64,0.15,114983.01,97735.56,59344.92,38390.64,39.28
ORD-006472,2025-07-19,CUST-0060,Government,PROD-101,Cloud Infrastructure,EMP-104,REG-02,6,95000.0,45000.0,0.0,570000.0,570000.0,270000.0,300000.0,52.63
ORD-007070,2025-07-19,CUST-0366,Government,PROD-113,Cloud Infrastructure,EMP-032,REG-05,5,29803.96,16375.59,0.08,149019.8,137098.22,81877.95,55220.27,40.28
ORD-007605,2025-07-19,CUST-0525,Government,PROD-104,Hardware Workstations,EMP-096,REG-02,1,120000.0,65000.0,0.2,120000.0,96000.0,65000.0,31000.0,32.29
ORD-003013,2025-07-20,CUST-0478,Government,PROD-121,Enterprise Software,EMP-032,REG-02,4,59342.74,26842.26,0.05,237370.96,225502.41,107369.04,118133.37,52.39
ORD-003501,2025-07-20,CUST-1110,Startup,PROD-115,Consulting Services,EMP-146,REG-03,2,38327.67,19781.64,0.08,76655.34,70522.91,39563.28,30959.63,43.9
ORD-004785,2025-07-20,CUST-0492,Government,PROD-111,Cloud Infrastructure,EMP-128,REG-03,4,68000.0,32000.0,0.1,272000.0,244800.0,128000.0,116800.0,47.71
ORD-007879,2025-07-20,CUST-0507,SMB,PROD-107,SaaS Subscriptions,EMP-049,REG-02,3,32000.0,12000.0,0.15,96000.0,81600.0,36000.0,45600.0,55.88
ORD-002728,2025-07-21,CUST-0435,SMB,PROD-110,Consulting Services,EMP-090,REG-04,3,210000.0,90000.0,0.2,630000.0,504000.0,270000.0,234000.0,46.43
ORD-002798,2025-07-21,CUST-0613,Enterprise,PROD-105,Hardware Workstations,EMP-096,REG-02,1,75000.0,40000.0,0.05,75000.0,71250.0,40000.0,31250.0,43.86
ORD-003303,2025-07-21,CUST-1170,SMB,PROD-120,Enterprise Software,EMP-058,REG-04,2,99971.14,53397.67,0.1,199942.28,179948.05,106795.34,73152.71,40.65
ORD-005007,2025-07-21,CUST-1178,Mid-Market,PROD-112,Enterprise Software,EMP-104,REG-04,3,110000.0,48000.0,0.2,330000.0,264000.0,144000.0,120000.0,45.45
ORD-005298,2025-07-21,CUST-0911,Government,PROD-113,Cloud Infrastructure,EMP-117,REG-01,1,29803.96,16375.59,0.15,29803.96,25333.37,16375.59,8957.78,35.36
ORD-007043,2025-07-21,CUST-0937,Startup,PROD-106,SaaS Subscriptions,EMP-049,REG-05,1,22000.0,8000.0,0.15,22000.0,18700.0,8000.0,10700.0,57.22
ORD-002292,2025-07-22,CUST-0320,Enterprise,PROD-113,Cloud Infrastructure,EMP-119,REG-01,3,29803.96,16375.59,0.2,89411.88,71529.5,49126.77,22402.73,31.32
ORD-002838,2025-07-22,CUST-0101,Government,PROD-106,SaaS Subscriptions,EMP-058,REG-01,2,22000.0,8000.0,0.0,44000.0,44000.0,16000.0,28000.0,63.64
ORD-003024,2025-07-22,CUST-0311,Government,PROD-113,Cloud Infrastructure,EMP-049,REG-03,6,29803.96,16375.59,0.15,178823.76,152000.2,98253.54,53746.66,35.36
ORD-004110,2025-07-22,CUST-0589,SMB,PROD-107,SaaS Subscriptions,EMP-104,REG-03,2,32000.0,12000.0,0.0,64000.0,64000.0,24000.0,40000.0,62.5
ORD-006698,2025-07-22,CUST-1126,Mid-Market,PROD-102,Enterprise Software,EMP-104,REG-05,4,78000.0,35000.0,0.1,312000.0,280800.0,140000.0,140800.0,50.14
ORD-000626,2025-07-23,CUST-0184,Startup,PROD-110,Consulting Services,EMP-146,REG-01,1,210000.0,90000.0,0.15,210000.0,178500.0,90000.0,88500.0,49.58
ORD-002194,2025-07-23,CUST-0200,Government,PROD-120,Enterprise Software,EMP-024,REG-04,6,99971.14,53397.67,0.1,599826.84,539844.16,320386.02,219458.14,40.65
ORD-004319,2025-07-23,CUST-0458,Startup,PROD-104,Hardware Workstations,EMP-090,REG-05,3,120000.0,65000.0,0.15,360000.0,306000.0,195000.0,111000.0,36.27
ORD-008113,2025-07-23,CUST-0379,Government,PROD-122,Cloud Infrastructure,EMP-001,REG-03,2,33716.91,20101.02,0.05,67433.82,64062.13,40202.04,23860.09,37.25
ORD-000690,2025-07-24,CUST-0081,Startup,PROD-119,Hardware Workstations,EMP-147,REG-03,3,95539.33,59518.68,0.2,286617.99,229294.39,178556.04,50738.35,22.13
ORD-000707,2025-07-24,CUST-1166,Enterprise,PROD-101,Cloud Infrastructure,EMP-024,REG-05,11,95000.0,45000.0,0.0,1045000.0,1045000.0,495000.0,550000.0,52.63
ORD-000731,2025-07-24,CUST-0785,Mid-Market,PROD-104,Hardware Workstations,EMP-146,REG-03,6,120000.0,65000.0,0.15,720000.0,612000.0,390000.0,222000.0,36.27
ORD-001566,2025-07-24,CUST-1192,Enterprise,PROD-125,SaaS Subscriptions,EMP-147,REG-05,10,35469.07,19334.01,0.2,354690.7,283752.56,193340.1,90412.46,31.86
ORD-004052,2025-07-24,CUST-1195,Startup,PROD-108,Enterprise Software,EMP-063,REG-03,2,180000.0,85000.0,0.15,360000.0,306000.0,170000.0,136000.0,44.44
ORD-004265,2025-07-24,CUST-0474,Startup,PROD-117,Consulting Services,EMP-032,REG-04,3,28953.38,16459.48,0.15,86860.14,73831.12,49378.44,24452.68,33.12
ORD-004412,2025-07-24,CUST-0397,Mid-Market,PROD-123,Hardware Workstations,EMP-042,REG-03,4,108253.94,48204.93,0.15,433015.76,368063.4,192819.72,175243.68,47.61
ORD-005220,2025-07-24,CUST-0255,SMB,PROD-105,Hardware Workstations,EMP-130,REG-01,3,75000.0,40000.0,0.08,225000.0,207000.0,120000.0,87000.0,42.03
ORD-007012,2025-07-24,CUST-0062,Government,PROD-120,Enterprise Software,EMP-130,REG-03,6,99971.14,53397.67,0.0,599826.84,599826.84,320386.02,279440.82,46.59
ORD-008051,2025-07-24,CUST-0181,Mid-Market,PROD-114,Enterprise Software,EMP-049,REG-03,3,38138.57,22674.59,0.1,114415.71,102974.14,68023.77,34950.37,33.94
ORD-008412,2025-07-24,CUST-0594,SMB,PROD-104,Hardware Workstations,EMP-090,REG-03,1,120000.0,65000.0,0.1,120000.0,108000.0,65000.0,43000.0,39.81
ORD-000981,2025-07-25,CUST-0828,SMB,PROD-101,Cloud Infrastructure,EMP-049,REG-04,2,95000.0,45000.0,0.08,190000.0,174800.0,90000.0,84800.0,48.51
ORD-001377,2025-07-25,CUST-0629,Startup,PROD-109,Consulting Services,EMP-134,REG-04,3,140000.0,60000.0,0.08,420000.0,386400.0,180000.0,206400.0,53.42
ORD-002641,2025-07-25,CUST-0853,Government,PROD-122,Cloud Infrastructure,EMP-033,REG-04,3,33716.91,20101.02,0.05,101150.73,96093.19,60303.06,35790.13,37.25
ORD-002877,2025-07-25,CUST-0567,Government,PROD-122,Cloud Infrastructure,EMP-032,REG-04,1,33716.91,20101.02,0.2,33716.91,26973.53,20101.02,6872.51,25.48
ORD-003633,2025-07-25,CUST-0682,SMB,PROD-106,SaaS Subscriptions,EMP-117,REG-05,3,22000.0,8000.0,0.1,66000.0,59400.0,24000.0,35400.0,59.6
ORD-003682,2025-07-25,CUST-0744,Government,PROD-106,SaaS Subscriptions,EMP-096,REG-04,6,22000.0,8000.0,0.08,132000.0,121440.0,48000.0,73440.0,60.47
ORD-004383,2025-07-25,CUST-0746,SMB,PROD-107,SaaS Subscriptions,EMP-117,REG-03,2,32000.0,12000.0,0.1,64000.0,57600.0,24000.0,33600.0,58.33
ORD-004512,2025-07-25,CUST-0519,Startup,PROD-115,Consulting Services,EMP-117,REG-02,3,38327.67,19781.64,0.15,114983.01,97735.56,59344.92,38390.64,39.28
ORD-006205,2025-07-25,CUST-0446,Startup,PROD-107,SaaS Subscriptions,EMP-128,REG-04,1,32000.0,12000.0,0.08,32000.0,29440.0,12000.0,17440.0,59.24
ORD-007324,2025-07-25,CUST-0774,Startup,PROD-110,Consulting Services,EMP-128,REG-01,3,210000.0,90000.0,0.2,630000.0,504000.0,270000.0,234000.0,46.43
ORD-000452,2025-07-26,CUST-0794,SMB,PROD-121,Enterprise Software,EMP-104,REG-04,2,59342.74,26842.26,0.05,118685.48,112751.21,53684.52,59066.69,52.39
ORD-001086,2025-07-26,CUST-0758,Government,PROD-117,Consulting Services,EMP-117,REG-01,2,28953.38,16459.48,0.0,57906.76,57906.76,32918.96,24987.8,43.15
ORD-001155,2025-07-26,CUST-0463,Enterprise,PROD-122,Cloud Infrastructure,EMP-033,REG-03,1,33716.91,20101.02,0.0,33716.91,33716.91,20101.02,13615.89,40.38
ORD-001447,2025-07-26,CUST-1194,Government,PROD-115,Consulting Services,EMP-117,REG-01,2,38327.67,19781.64,0.15,76655.34,65157.04,39563.28,25593.76,39.28
ORD-002172,2025-07-26,CUST-0623,Startup,PROD-112,Enterprise Software,EMP-119,REG-05,2,110000.0,48000.0,0.08,220000.0,202400.0,96000.0,106400.0,52.57
ORD-002185,2025-07-26,CUST-1078,Enterprise,PROD-115,Consulting Services,EMP-146,REG-02,10,38327.67,19781.64,0.08,383276.7,352614.56,197816.4,154798.16,43.9
ORD-002726,2025-07-26,CUST-0256,Enterprise,PROD-117,Consulting Services,EMP-147,REG-03,4,28953.38,16459.48,0.0,115813.52,115813.52,65837.92,49975.6,43.15
ORD-002731,2025-07-26,CUST-0046,Mid-Market,PROD-119,Hardware Workstations,EMP-128,REG-05,1,95539.33,59518.68,0.0,95539.33,95539.33,59518.68,36020.65,37.7
ORD-004463,2025-07-26,CUST-1037,Mid-Market,PROD-119,Hardware Workstations,EMP-117,REG-03,1,95539.33,59518.68,0.08,95539.33,87896.18,59518.68,28377.5,32.29
ORD-006807,2025-07-26,CUST-0632,Mid-Market,PROD-117,Consulting Services,EMP-063,REG-03,2,28953.38,16459.48,0.0,57906.76,57906.76,32918.96,24987.8,43.15
ORD-001071,2025-07-27,CUST-0773,Government,PROD-111,Cloud Infrastructure,EMP-049,REG-02,3,68000.0,32000.0,0.0,204000.0,204000.0,96000.0,108000.0,52.94
ORD-001285,2025-07-27,CUST-0140,Government,PROD-103,Cloud Infrastructure,EMP-001,REG-04,4,55000.0,25000.0,0.2,220000.0,176000.0,100000.0,76000.0,43.18
ORD-003439,2025-07-27,CUST-0109,Startup,PROD-103,Cloud Infrastructure,EMP-128,REG-04,1,55000.0,25000.0,0.15,55000.0,46750.0,25000.0,21750.0,46.52
ORD-006636,2025-07-27,CUST-1188,SMB,PROD-107,SaaS Subscriptions,EMP-117,REG-02,2,32000.0,12000.0,0.0,64000.0,64000.0,24000.0,40000.0,62.5
ORD-007112,2025-07-27,CUST-0862,SMB,PROD-112,Enterprise Software,EMP-117,REG-04,3,110000.0,48000.0,0.15,330000.0,280500.0,144000.0,136500.0,48.66
ORD-007837,2025-07-27,CUST-0321,SMB,PROD-109,Consulting Services,EMP-130,REG-04,1,140000.0,60000.0,0.2,140000.0,112000.0,60000.0,52000.0,46.43
ORD-007969,2025-07-27,CUST-1160,Startup,PROD-123,Hardware Workstations,EMP-104,REG-02,2,108253.94,48204.93,0.0,216507.88,216507.88,96409.86,120098.02,55.47
ORD-000493,2025-07-28,CUST-1074,Enterprise,PROD-107,SaaS Subscriptions,EMP-096,REG-02,7,32000.0,12000.0,0.0,224000.0,224000.0,84000.0,140000.0,62.5
ORD-002498,2025-07-28,CUST-0526,Mid-Market,PROD-101,Cloud Infrastructure,EMP-130,REG-03,3,95000.0,45000.0,0.2,285000.0,228000.0,135000.0,93000.0,40.79
ORD-003130,2025-07-28,CUST-0323,Government,PROD-108,Enterprise Software,EMP-024,REG-02,2,180000.0,85000.0,0.08,360000.0,331200.0,170000.0,161200.0,48.67
ORD-005095,2025-07-28,CUST-0323,Government,PROD-123,Hardware Workstations,EMP-001,REG-02,3,108253.94,48204.93,0.05,324761.82,308523.73,144614.79,163908.94,53.13
ORD-007504,2025-07-28,CUST-0696,Startup,PROD-120,Enterprise Software,EMP-063,REG-01,3,99971.14,53397.67,0.1,299913.42,269922.08,160193.01,109729.07,40.65
ORD-000311,2025-07-29,CUST-1101,SMB,PROD-105,Hardware Workstations,EMP-104,REG-03,2,75000.0,40000.0,0.15,150000.0,127500.0,80000.0,47500.0,37.25
ORD-001682,2025-07-29,CUST-0371,Startup,PROD-102,Enterprise Software,EMP-119,REG-03,1,78000.0,35000.0,0.15,78000.0,66300.0,35000.0,31300.0,47.21
ORD-004263,2025-07-29,CUST-1125,Enterprise,PROD-117,Consulting Services,EMP-128,REG-03,1,28953.38,16459.48,0.1,28953.38,26058.04,16459.48,9598.56,36.84
ORD-006238,2025-07-29,CUST-0835,Government,PROD-123,Hardware Workstations,EMP-001,REG-05,4,108253.94,48204.93,0.05,433015.76,411364.97,192819.72,218545.25,53.13
ORD-007498,2025-07-29,CUST-1000,Enterprise,PROD-105,Hardware Workstations,EMP-063,REG-01,1,75000.0,40000.0,0.2,75000.0,60000.0,40000.0,20000.0,33.33
ORD-001567,2025-07-30,CUST-0092,Startup,PROD-101,Cloud Infrastructure,EMP-119,REG-04,3,95000.0,45000.0,0.2,285000.0,228000.0,135000.0,93000.0,40.79
ORD-001744,2025-07-30,CUST-0633,SMB,PROD-109,Consulting Services,EMP-117,REG-05,1,140000.0,60000.0,0.0,140000.0,140000.0,60000.0,80000.0,57.14
ORD-003896,2025-07-30,CUST-0966,Startup,PROD-109,Consulting Services,EMP-134,REG-02,1,140000.0,60000.0,0.1,140000.0,126000.0,60000.0,66000.0,52.38
ORD-004167,2025-07-30,CUST-0579,SMB,PROD-122,Cloud Infrastructure,EMP-146,REG-03,3,33716.91,20101.02,0.05,101150.73,96093.19,60303.06,35790.13,37.25
ORD-008021,2025-07-30,CUST-0184,Startup,PROD-103,Cloud Infrastructure,EMP-147,REG-01,3,55000.0,25000.0,0.05,165000.0,156750.0,75000.0,81750.0,52.15
ORD-000565,2025-07-31,CUST-0728,Government,PROD-125,SaaS Subscriptions,EMP-001,REG-04,5,35469.07,19334.01,0.2,177345.35,141876.28,96670.05,45206.23,31.86
ORD-000795,2025-07-31,CUST-0840,SMB,PROD-125,SaaS Subscriptions,EMP-130,REG-01,3,35469.07,19334.01,0.05,106407.21,101086.85,58002.03,43084.82,42.62
ORD-002006,2025-07-31,CUST-0771,Government,PROD-109,Consulting Services,EMP-049,REG-02,2,140000.0,60000.0,0.1,280000.0,252000.0,120000.0,132000.0,52.38
ORD-002086,2025-07-31,CUST-0743,SMB,PROD-104,Hardware Workstations,EMP-117,REG-01,3,120000.0,65000.0,0.08,360000.0,331200.0,195000.0,136200.0,41.12
ORD-002247,2025-07-31,CUST-0285,Startup,PROD-101,Cloud Infrastructure,EMP-096,REG-05,1,95000.0,45000.0,0.1,95000.0,85500.0,45000.0,40500.0,47.37
ORD-003075,2025-07-31,CUST-0015,Mid-Market,PROD-112,Enterprise Software,EMP-033,REG-04,1,110000.0,48000.0,0.2,110000.0,88000.0,48000.0,40000.0,45.45
ORD-003548,2025-07-31,CUST-0477,SMB,PROD-113,Cloud Infrastructure,EMP-146,REG-05,2,29803.96,16375.59,0.1,59607.92,53647.13,32751.18,20895.95,38.95
ORD-004356,2025-07-31,CUST-0555,Startup,PROD-124,SaaS Subscriptions,EMP-058,REG-05,1,105825.2,44492.55,0.08,105825.2,97359.18,44492.55,52866.63,54.3
ORD-005704,2025-07-31,CUST-0210,SMB,PROD-105,Hardware Workstations,EMP-032,REG-03,3,75000.0,40000.0,0.08,225000.0,207000.0,120000.0,87000.0,42.03
ORD-005827,2025-07-31,CUST-0061,Startup,PROD-120,Enterprise Software,EMP-032,REG-01,3,99971.14,53397.67,0.15,299913.42,254926.41,160193.01,94733.4,37.16
ORD-007352,2025-07-31,CUST-0749,SMB,PROD-122,Cloud Infrastructure,EMP-117,REG-03,3,33716.91,20101.02,0.05,101150.73,96093.19,60303.06,35790.13,37.25
ORD-008267,2025-07-31,CUST-0755,Enterprise,PROD-121,Enterprise Software,EMP-119,REG-04,4,59342.74,26842.26,0.08,237370.96,218381.28,107369.04,111012.24,50.83
ORD-000143,2025-08-01,CUST-0678,Government,PROD-120,Enterprise Software,EMP-033,REG-05,1,99971.14,53397.67,0.0,99971.14,99971.14,53397.67,46573.47,46.59
ORD-000710,2025-08-01,CUST-0808,Mid-Market,PROD-105,Hardware Workstations,EMP-058,REG-05,3,75000.0,40000.0,0.15,225000.0,191250.0,120000.0,71250.0,37.25
ORD-002546,2025-08-01,CUST-0969,Government,PROD-117,Consulting Services,EMP-117,REG-04,4,28953.38,16459.48,0.0,115813.52,115813.52,65837.92,49975.6,43.15
ORD-002601,2025-08-01,CUST-0892,Government,PROD-104,Hardware Workstations,EMP-134,REG-02,1,120000.0,65000.0,0.08,120000.0,110400.0,65000.0,45400.0,41.12
ORD-007580,2025-08-01,CUST-0594,SMB,PROD-104,Hardware Workstations,EMP-063,REG-03,1,120000.0,65000.0,0.08,120000.0,110400.0,65000.0,45400.0,41.12
ORD-007672,2025-08-01,CUST-0760,Enterprise,PROD-109,Consulting Services,EMP-001,REG-04,2,140000.0,60000.0,0.05,280000.0,266000.0,120000.0,146000.0,54.89
ORD-004486,2025-08-02,CUST-0252,Government,PROD-105,Hardware Workstations,EMP-058,REG-05,6,75000.0,40000.0,0.2,450000.0,360000.0,240000.0,120000.0,33.33
ORD-006191,2025-08-02,CUST-0782,Government,PROD-101,Cloud Infrastructure,EMP-049,REG-05,4,95000.0,45000.0,0.05,380000.0,361000.0,180000.0,181000.0,50.14
ORD-007027,2025-08-02,CUST-0859,Startup,PROD-120,Enterprise Software,EMP-024,REG-05,2,99971.14,53397.67,0.1,199942.28,179948.05,106795.34,73152.71,40.65
ORD-000900,2025-08-03,CUST-1129,Mid-Market,PROD-104,Hardware Workstations,EMP-042,REG-04,3,120000.0,65000.0,0.0,360000.0,360000.0,195000.0,165000.0,45.83
ORD-001256,2025-08-03,CUST-0683,Startup,PROD-112,Enterprise Software,EMP-119,REG-03,3,110000.0,48000.0,0.2,330000.0,264000.0,144000.0,120000.0,45.45
ORD-001484,2025-08-03,CUST-0663,Government,PROD-111,Cloud Infrastructure,EMP-058,REG-02,5,68000.0,32000.0,0.2,340000.0,272000.0,160000.0,112000.0,41.18
ORD-001673,2025-08-03,CUST-0330,SMB,PROD-124,SaaS Subscriptions,EMP-063,REG-05,2,105825.2,44492.55,0.0,211650.4,211650.4,88985.1,122665.3,57.96
ORD-002786,2025-08-03,CUST-1196,Government,PROD-113,Cloud Infrastructure,EMP-128,REG-05,6,29803.96,16375.59,0.2,178823.76,143059.01,98253.54,44805.47,31.32
ORD-003932,2025-08-03,CUST-0474,Startup,PROD-115,Consulting Services,EMP-119,REG-04,1,38327.67,19781.64,0.0,38327.67,38327.67,19781.64,18546.03,48.39
ORD-003982,2025-08-03,CUST-0520,SMB,PROD-120,Enterprise Software,EMP-117,REG-02,3,99971.14,53397.67,0.15,299913.42,254926.41,160193.01,94733.4,37.16
ORD-004403,2025-08-03,CUST-0837,Enterprise,PROD-123,Hardware Workstations,EMP-090,REG-04,1,108253.94,48204.93,0.2,108253.94,86603.15,48204.93,38398.22,44.34
ORD-004565,2025-08-03,CUST-1042,SMB,PROD-121,Enterprise Software,EMP-024,REG-04,3,59342.74,26842.26,0.1,178028.22,160225.4,80526.78,79698.62,49.74
ORD-005097,2025-08-03,CUST-0815,Enterprise,PROD-106,SaaS Subscriptions,EMP-042,REG-03,8,22000.0,8000.0,0.0,176000.0,176000.0,64000.0,112000.0,63.64
ORD-007180,2025-08-03,CUST-0883,Mid-Market,PROD-108,Enterprise Software,EMP-119,REG-01,1,180000.0,85000.0,0.1,180000.0,162000.0,85000.0,77000.0,47.53
ORD-000576,2025-08-04,CUST-0084,Mid-Market,PROD-110,Consulting Services,EMP-119,REG-03,6,210000.0,90000.0,0.1,1260000.0,1134000.0,540000.0,594000.0,52.38
ORD-002921,2025-08-04,CUST-0932,Mid-Market,PROD-125,SaaS Subscriptions,EMP-063,REG-02,3,35469.07,19334.01,0.15,106407.21,90446.13,58002.03,32444.1,35.87
ORD-003542,2025-08-04,CUST-0452,Mid-Market,PROD-106,SaaS Subscriptions,EMP-042,REG-01,5,22000.0,8000.0,0.08,110000.0,101200.0,40000.0,61200.0,60.47
ORD-005682,2025-08-04,CUST-0194,SMB,PROD-114,Enterprise Software,EMP-090,REG-02,2,38138.57,22674.59,0.15,76277.14,64835.57,45349.18,19486.39,30.06
ORD-007439,2025-08-04,CUST-0113,Government,PROD-117,Consulting Services,EMP-032,REG-03,2,28953.38,16459.48,0.05,57906.76,55011.42,32918.96,22092.46,40.16
ORD-008080,2025-08-04,CUST-1106,Enterprise,PROD-124,SaaS Subscriptions,EMP-147,REG-02,2,105825.2,44492.55,0.2,211650.4,169320.32,88985.1,80335.22,47.45
ORD-001236,2025-08-05,CUST-0847,Government,PROD-114,Enterprise Software,EMP-058,REG-02,3,38138.57,22674.59,0.05,114415.71,108694.92,68023.77,40671.15,37.42
ORD-001288,2025-08-05,CUST-0209,SMB,PROD-121,Enterprise Software,EMP-134,REG-04,3,59342.74,26842.26,0.2,178028.22,142422.58,80526.78,61895.8,43.46
ORD-001451,2025-08-05,CUST-1104,Government,PROD-105,Hardware Workstations,EMP-032,REG-05,3,75000.0,40000.0,0.15,225000.0,191250.0,120000.0,71250.0,37.25
ORD-003092,2025-08-05,CUST-1063,Enterprise,PROD-106,SaaS Subscriptions,EMP-134,REG-02,10,22000.0,8000.0,0.1,220000.0,198000.0,80000.0,118000.0,59.6
ORD-003990,2025-08-05,CUST-0437,SMB,PROD-111,Cloud Infrastructure,EMP-128,REG-01,3,68000.0,32000.0,0.08,204000.0,187680.0,96000.0,91680.0,48.85
ORD-004550,2025-08-05,CUST-0105,Government,PROD-103,Cloud Infrastructure,EMP-042,REG-01,3,55000.0,25000.0,0.0,165000.0,165000.0,75000.0,90000.0,54.55
ORD-004958,2025-08-05,CUST-0514,Enterprise,PROD-114,Enterprise Software,EMP-134,REG-05,12,38138.57,22674.59,0.05,457662.84,434779.7,272095.08,162684.62,37.42
ORD-005979,2025-08-05,CUST-0451,Mid-Market,PROD-111,Cloud Infrastructure,EMP-001,REG-02,2,68000.0,32000.0,0.08,136000.0,125120.0,64000.0,61120.0,48.85
ORD-006383,2025-08-05,CUST-0589,SMB,PROD-119,Hardware Workstations,EMP-058,REG-03,1,95539.33,59518.68,0.2,95539.33,76431.46,59518.68,16912.78,22.13
ORD-007493,2025-08-05,CUST-0830,Mid-Market,PROD-102,Enterprise Software,EMP-104,REG-01,5,78000.0,35000.0,0.0,390000.0,390000.0,175000.0,215000.0,55.13
ORD-000772,2025-08-06,CUST-1010,Mid-Market,PROD-106,SaaS Subscriptions,EMP-063,REG-02,4,22000.0,8000.0,0.08,88000.0,80960.0,32000.0,48960.0,60.47
ORD-000873,2025-08-06,CUST-0804,Enterprise,PROD-122,Cloud Infrastructure,EMP-134,REG-01,11,33716.91,20101.02,0.0,370886.01,370886.01,221111.22,149774.79,40.38
ORD-001170,2025-08-06,CUST-0400,Mid-Market,PROD-114,Enterprise Software,EMP-033,REG-04,1,38138.57,22674.59,0.15,38138.57,32417.78,22674.59,9743.19,30.06
ORD-002525,2025-08-06,CUST-0102,Startup,PROD-121,Enterprise Software,EMP-063,REG-04,1,59342.74,26842.26,0.05,59342.74,56375.6,26842.26,29533.34,52.39
ORD-003308,2025-08-06,CUST-0883,Mid-Market,PROD-104,Hardware Workstations,EMP-033,REG-01,2,120000.0,65000.0,0.08,240000.0,220800.0,130000.0,90800.0,41.12
ORD-003426,2025-08-06,CUST-0911,Government,PROD-106,SaaS Subscriptions,EMP-090,REG-01,4,22000.0,8000.0,0.0,88000.0,88000.0,32000.0,56000.0,63.64
ORD-004005,2025-08-06,CUST-0427,Startup,PROD-101,Cloud Infrastructure,EMP-049,REG-01,1,95000.0,45000.0,0.05,95000.0,90250.0,45000.0,45250.0,50.14
ORD-004343,2025-08-06,CUST-0955,SMB,PROD-108,Enterprise Software,EMP-001,REG-03,1,180000.0,85000.0,0.05,180000.0,171000.0,85000.0,86000.0,50.29
ORD-005775,2025-08-06,CUST-0419,Government,PROD-116,Cloud Infrastructure,EMP-147,REG-03,1,35996.28,20153.24,0.15,35996.28,30596.84,20153.24,10443.6,34.13
ORD-005865,2025-08-06,CUST-0332,Mid-Market,PROD-123,Hardware Workstations,EMP-042,REG-04,4,108253.94,48204.93,0.1,433015.76,389714.18,192819.72,196894.46,50.52
ORD-007237,2025-08-06,CUST-0115,Enterprise,PROD-116,Cloud Infrastructure,EMP-024,REG-01,10,35996.28,20153.24,0.1,359962.8,323966.52,201532.4,122434.12,37.79
ORD-007289,2025-08-06,CUST-0127,Government,PROD-119,Hardware Workstations,EMP-128,REG-01,5,95539.33,59518.68,0.05,477696.65,453811.82,297593.4,156218.42,34.42
ORD-008220,2025-08-06,CUST-0125,SMB,PROD-105,Hardware Workstations,EMP-117,REG-04,2,75000.0,40000.0,0.0,150000.0,150000.0,80000.0,70000.0,46.67
ORD-008463,2025-08-06,CUST-0858,Government,PROD-112,Enterprise Software,EMP-033,REG-04,1,110000.0,48000.0,0.15,110000.0,93500.0,48000.0,45500.0,48.66
ORD-001021,2025-08-07,CUST-0224,Mid-Market,PROD-111,Cloud Infrastructure,EMP-032,REG-01,2,68000.0,32000.0,0.1,136000.0,122400.0,64000.0,58400.0,47.71
ORD-001843,2025-08-07,CUST-0186,Startup,PROD-124,SaaS Subscriptions,EMP-130,REG-03,1,105825.2,44492.55,0.15,105825.2,89951.42,44492.55,45458.87,50.54
ORD-002403,2025-08-07,CUST-0281,Mid-Market,PROD-104,Hardware Workstations,EMP-117,REG-01,5,120000.0,65000.0,0.08,600000.0,552000.0,325000.0,227000.0,41.12
ORD-005759,2025-08-07,CUST-0575,Startup,PROD-117,Consulting Services,EMP-024,REG-03,3,28953.38,16459.48,0.15,86860.14,73831.12,49378.44,24452.68,33.12
ORD-003334,2025-08-08,CUST-0009,Government,PROD-122,Cloud Infrastructure,EMP-001,REG-05,5,33716.91,20101.02,0.08,168584.55,155097.79,100505.1,54592.69,35.2
ORD-004518,2025-08-08,CUST-1094,Startup,PROD-111,Cloud Infrastructure,EMP-042,REG-03,3,68000.0,32000.0,0.1,204000.0,183600.0,96000.0,87600.0,47.71
ORD-004956,2025-08-08,CUST-0182,Startup,PROD-104,Hardware Workstations,EMP-119,REG-04,3,120000.0,65000.0,0.15,360000.0,306000.0,195000.0,111000.0,36.27
ORD-005823,2025-08-08,CUST-0645,SMB,PROD-124,SaaS Subscriptions,EMP-134,REG-05,3,105825.2,44492.55,0.15,317475.6,269854.26,133477.65,136376.61,50.54
ORD-008298,2025-08-08,CUST-1005,Startup,PROD-116,Cloud Infrastructure,EMP-128,REG-02,1,35996.28,20153.24,0.2,35996.28,28797.02,20153.24,8643.78,30.02
ORD-008459,2025-08-08,CUST-0082,Government,PROD-101,Cloud Infrastructure,EMP-058,REG-03,4,95000.0,45000.0,0.2,380000.0,304000.0,180000.0,124000.0,40.79
